TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,BonusPoints,PaymentType
483,5/4/2025,1140,2083,403,2,1843.58,346,Check
484,5/4/2025,1195,2062,404,3,3096.8,399,Debit
485,5/4/2025,1043,2093,403,1,1360.69,79,Cash
486,5/4/2025,1035,2092,404,1,0,725,Debit
487,5/4/2025,1138,2082,401,0,533.2,970,Check
488,5/4/2025,1019,2085,401,0,484.3,243,Check
489,5/4/2025,1105,2017,402,0,1391.1,78,Check
490,5/4/2025,1181,2019,401,1,4202.68,239,Credit
491,5/4/2025,1129,2058,403,0,1333.5,356,Cash
492,5/4/2025,1158,2081,404,3,2984.88,781,Cash
493,5/4/2025,1004,2000,404,0,2907.93,812,Credit
494,5/4/2025,1004,2067,403,2,465.52,490,Check
495,5/4/2025,1004,2064,404,1,1323.18,753,Check
496,5/4/2025,1027,2012,402,1,1121.74,965,Debit
497,5/4/2025,1049,2079,403,2,3802.16,727,Check
498,5/4/2025,1068,2050,401,2,0,25,Credit
499,5/4/2025,1103,2058,402,1,600.08,154,Check
500,5/4/2025,1076,2087,401,0,159.32,32,Check
501,5/4/2025,1023,2051,404,3,351.96,9,Check
502,5/4/2025,1141,2060,401,0,408.38,376,Cash
503,5/4/2025,1179,2021,401,3,835.41,207,Cash
504,5/4/2025,1111,2082,403,0,0,716,Credit
505,5/4/2025,1135,2005,402,1,1157.71,463,Credit
506,5/4/2025,1177,2072,404,2,1008.72,561,Check
507,5/4/2025,1011,2009,403,0,0,57,Check
508,5/4/2025,1045,2040,401,1,31.09,58,Cash
509,5/4/2025,1150,2018,404,0,1084.52,656,Check
510,5/4/2025,1076,2020,402,3,2254.98,843,Check
511,5/4/2025,1173,2069,403,3,232.39,222,Cash
512,5/4/2025,1193,2094,402,0,1480.05,399,Check
513,5/4/2025,1128,2095,403,0,0,167,Check
514,5/4/2025,1025,2055,402,0,107.88,430,Check
515,5/4/2025,1087,2077,404,2,449.46,837,Debit
516,5/4/2025,1007,2081,403,3,746.22,968,Credit
517,5/4/2025,1125,2029,403,3,40.53,226,Credit
518,5/4/2025,1110,2023,404,0,1879.08,685,Credit
519,5/4/2025,1197,2079,403,1,855.49,331,Check
520,5/4/2025,1182,2009,401,2,53.05,344,Check
521,5/4/2025,1039,2048,402,3,357.63,220,Debit
522,5/4/2025,1081,2046,401,0,33.43,136,Credit
523,5/4/2025,1001,2039,404,2,2343.46,114,Cash
524,5/4/2025,1194,2034,401,1,245.11,166,Debit
525,5/4/2025,1022,2023,404,3,5637.24,767,Credit
526,5/4/2025,1142,2071,404,0,615.16,897,Cash
527,5/4/2025,1006,2011,403,0,1229.22,633,Check
528,5/4/2025,1152,2076,403,3,2418.21,510,Credit
529,5/4/2025,1003,2037,404,3,1440.56,717,Debit
530,5/4/2025,1199,2010,402,1,210.17,830,Debit
531,5/4/2025,1175,2048,402,1,965.6,216,Credit
532,5/4/2025,1068,2038,403,3,0,636,Debit
533,5/4/2025,1037,2008,402,3,266.36,964,Check
534,5/4/2025,1070,2053,403,3,1830.45,294,Check
535,5/4/2025,1005,2009,403,2,53.05,525,Credit
536,5/4/2025,1063,2092,404,1,867.98,712,Check
537,5/4/2025,1117,2013,402,2,2244.86,217,Debit
538,5/4/2025,1001,2050,403,3,0,286,Credit
539,5/4/2025,1084,2056,403,3,1574.16,706,Check
540,5/4/2025,1166,2076,402,2,0,193,Cash
541,5/4/2025,1082,2077,402,3,0,392,Check
542,5/4/2025,1080,2022,404,2,1073.89,738,Check
543,5/4/2025,1074,2094,404,1,444.02,844,Cash
544,5/4/2025,1083,2048,403,3,0,229,Check
545,5/4/2025,1093,2014,402,1,221.67,180,Credit
546,5/4/2025,1174,2098,401,3,2723.58,88,Cash
547,5/4/2025,1181,2026,404,2,507.74,500,Credit
548,5/4/2025,1177,2008,404,3,332.95,556,Check
549,5/4/2025,1035,2081,403,1,1343.2,641,Debit
550,5/4/2025,1064,2084,402,3,845.55,44,Cash
551,5/4/2025,1096,2009,404,3,198.93,200,Cash
552,5/4/2025,1149,2051,404,0,0,46,Credit
553,5/4/2025,1092,2089,401,0,827.04,921,Debit
554,5/4/2025,1196,2031,403,1,1526.31,732,Check
555,5/4/2025,1165,2078,401,3,142.01,815,Cash
556,5/4/2025,1192,2042,404,0,1005.66,548,Check
557,5/4/2025,1002,2012,403,1,560.87,310,Debit
558,5/4/2025,1130,2095,402,3,1963.16,781,Credit
559,5/4/2025,1095,2050,404,1,168.1,548,Cash
560,5/4/2025,1088,2003,404,0,385.18,684,Debit
561,5/4/2025,1075,2053,401,0,1830.45,997,Check
562,5/4/2025,1186,2018,403,2,1301.42,198,Credit
563,5/4/2025,1087,2058,402,3,2667,48,Cash
564,5/4/2025,1089,2060,401,3,408.38,954,Debit
565,5/4/2025,1184,2089,404,2,1984.9,978,Credit
566,5/4/2025,1017,2038,401,0,0,9,Cash
567,5/4/2025,1005,2043,401,1,786.1,285,Check
568,5/4/2025,1189,2031,402,1,2035.08,243,Credit
569,5/4/2025,1084,2071,404,3,0,465,Check
570,5/4/2025,1059,2051,402,1,527.94,547,Cash
571,5/4/2025,1163,2084,404,3,845.55,463,Cash
572,5/4/2025,1007,2094,402,3,493.35,777,Debit
573,5/4/2025,1151,2054,404,0,0,851,Credit
574,5/4/2025,1180,2027,402,2,0,603,Check
575,5/4/2025,1192,2090,401,0,286.56,646,Check
576,5/4/2025,1137,2023,403,2,1503.26,665,Debit
577,5/4/2025,1050,2058,401,2,1066.8,796,Debit
578,5/4/2025,1171,2062,403,3,619.36,38,Check
579,5/4/2025,1156,2050,401,2,0,132,Credit
580,5/4/2025,1090,2058,402,2,1066.8,100,Debit
581,5/4/2025,1157,2075,401,1,702.58,716,Credit
582,5/4/2025,1080,2015,402,2,1619.93,392,Cash
583,5/4/2025,1029,2023,403,1,0,353,Cash
584,5/4/2025,1130,2049,404,1,845.86,775,Debit
585,5/4/2025,1147,2049,404,1,845.86,447,Credit
586,5/4/2025,1124,2081,402,1,2686.39,395,Debit
587,5/4/2025,1125,2036,402,1,588.55,921,Credit
588,5/4/2025,1080,2057,401,2,699.17,89,Debit
589,5/4/2025,1002,2062,402,1,1114.85,811,Credit
590,5/4/2025,1098,2071,404,3,1845.48,476,Credit
591,5/4/2025,1175,2062,404,3,1858.08,11,Check
592,5/4/2025,1125,2021,401,0,1670.82,408,Debit
593,5/4/2025,1194,2028,403,0,637.94,196,Credit
594,5/4/2025,1070,2028,403,1,0,20,Debit
595,5/4/2025,1199,2058,404,0,2667,190,Debit
596,5/4/2025,1146,2014,403,2,0,893,Debit
597,5/4/2025,1138,2096,401,3,2688.72,781,Cash
598,5/4/2025,1139,2027,404,0,258.61,606,Cash
599,5/4/2025,1188,2083,402,2,1229.06,925,Debit
600,5/4/2025,1008,2057,403,2,699.17,112,Check
601,5/4/2025,1022,2056,401,1,2361.24,284,Debit
602,5/4/2025,1053,2094,403,3,493.35,213,Check
603,5/4/2025,1042,2078,402,1,127.81,361,Credit
604,5/4/2025,1052,2007,403,2,2333.56,888,Credit
605,5/4/2025,1152,2068,402,2,656.19,119,Credit
606,5/4/2025,1180,2037,403,2,288.11,77,Debit
607,5/4/2025,1131,2086,401,1,2414.07,120,Credit
608,5/4/2025,1192,2052,401,2,0,857,Cash
609,5/4/2025,1167,2016,402,1,290.72,673,Check
610,5/4/2025,1037,2091,403,1,0,653,Debit
611,5/4/2025,1194,2086,404,3,0,7,Check
612,5/4/2025,1036,2073,403,3,1997.72,235,Debit
613,5/4/2025,1096,2057,401,0,1310.94,142,Cash
614,5/4/2025,1103,2065,403,2,376.27,700,Debit
615,5/4/2025,1116,2062,403,0,1238.72,815,Cash
616,5/4/2025,1198,2093,401,3,0,343,Check
617,5/4/2025,1162,2085,403,0,0,76,Credit
618,5/4/2025,1136,2050,402,3,933.9,749,Credit
619,5/4/2025,1054,2063,403,2,441.97,84,Check
620,5/4/2025,1072,2043,402,3,4367.25,198,Cash
621,5/4/2025,1087,2087,401,0,637.28,505,Check
622,5/4/2025,1025,2080,404,0,3329.04,339,Check
623,5/4/2025,1031,2020,404,3,1127.49,743,Check
624,5/4/2025,1000,2054,402,1,1620.92,638,Credit
625,5/4/2025,1166,2038,402,2,2223.62,81,Check
626,5/4/2025,1023,2083,403,2,1229.06,535,Cash
627,5/4/2025,1021,2047,402,0,1674.9,196,Debit
628,5/4/2025,1101,2080,403,1,3745.17,601,Debit
629,5/4/2025,1109,2083,401,0,768.16,358,Check
630,5/4/2025,1000,2027,404,0,517.22,57,Credit
631,5/4/2025,1033,2075,402,3,780.64,179,Credit
632,5/4/2025,1002,2001,403,0,824.7,390,Cash
633,5/4/2025,1108,2088,402,3,3546.75,263,Debit
634,5/4/2025,1018,2029,404,0,27.02,118,Check
635,5/4/2025,1187,2013,401,2,2993.15,432,Check
636,5/4/2025,1094,2038,402,3,926.51,192,Check
637,5/4/2025,1198,2096,402,1,1814.89,73,Check
638,5/4/2025,1017,2067,401,1,523.71,832,Cash
639,5/4/2025,1112,2044,402,1,560.47,455,Cash
640,5/4/2025,1105,2078,404,1,383.43,527,Check
641,5/4/2025,1022,2012,402,0,623.19,234,Cash
642,5/4/2025,1150,2093,404,2,1814.26,331,Cash
643,5/4/2025,1109,2040,402,1,31.09,344,Check
644,5/4/2025,1070,2082,401,1,719.82,754,Cash
645,5/4/2025,1141,2076,403,0,3224.28,247,Check
646,5/4/2025,1168,2038,402,1,1667.72,282,Debit
647,5/4/2025,1191,2050,403,0,560.34,254,Cash
648,5/4/2025,1005,2030,404,3,679.88,908,Credit
649,5/4/2025,1028,2030,404,0,509.91,815,Check
650,5/4/2025,1135,2001,403,2,989.64,772,Check
651,5/4/2025,1033,2049,404,2,751.87,278,Cash
652,5/4/2025,1139,2087,402,3,0,362,Check
653,5/4/2025,1197,2009,401,0,265.24,788,Debit
654,5/4/2025,1003,2033,402,0,836.25,475,Credit
655,5/4/2025,1015,2050,403,3,560.34,885,Cash
656,5/4/2025,1108,2089,404,0,413.52,612,Credit
657,5/4/2025,1163,2068,402,2,3280.96,640,Credit
658,5/4/2025,1021,2039,401,1,878.8,599,Cash
659,5/4/2025,1039,2068,403,3,2460.72,589,Credit
660,5/4/2025,1150,2081,401,2,1193.95,664,Cash
661,5/4/2025,1178,2055,402,0,53.94,561,Debit
662,5/4/2025,1062,2011,404,0,0,246,Cash
663,5/4/2025,1116,2078,401,2,0,446,Credit
664,5/4/2025,1170,2094,402,0,986.7,840,Check
665,5/4/2025,1003,2090,402,0,143.28,911,Check
666,5/4/2025,1041,2063,403,2,1325.9,331,Debit
667,5/4/2025,1042,2047,402,2,803.95,121,Check
668,5/4/2025,1187,2015,401,2,0,56,Check
669,5/4/2025,1109,2034,401,2,326.81,999,Credit
670,5/4/2025,1182,2073,401,3,499.43,159,Check
671,5/4/2025,1116,2065,403,0,470.34,510,Cash
672,5/4/2025,1127,2072,402,2,1008.72,688,Check
673,5/4/2025,1040,2032,401,0,0,305,Cash
674,5/4/2025,1058,2094,401,0,493.35,326,Debit
675,5/4/2025,1003,2031,401,3,1695.9,287,Debit
676,5/4/2025,1093,2049,402,1,1691.71,257,Check
677,5/4/2025,1009,2070,404,1,30.76,911,Cash
678,5/4/2025,1082,2031,404,2,452.24,275,Check
679,5/4/2025,1069,2009,403,0,0,664,Debit
680,5/4/2025,1128,2086,401,1,804.69,868,Credit
681,5/4/2025,1057,2066,401,3,1548.18,812,Credit
682,5/4/2025,1017,2059,403,2,409.64,261,Cash
683,5/4/2025,1083,2011,404,0,1638.96,560,Debit
684,5/4/2025,1094,2025,403,2,223.7,801,Check
685,5/4/2025,1189,2079,402,3,3802.16,957,Debit
686,5/4/2025,1094,2075,404,1,702.58,927,Credit
687,5/4/2025,1187,2069,402,1,627.45,921,Check
688,5/4/2025,1001,2052,401,1,0,453,Credit
689,5/4/2025,1138,2044,401,2,166.06,150,Cash
690,5/4/2025,1000,2097,404,2,1347.36,92,Cash
691,5/4/2025,1026,2026,402,3,211.56,381,Cash
692,5/4/2025,1125,2007,402,2,933.42,240,Cash
693,5/4/2025,1023,2005,402,3,1286.34,100,Check
694,5/4/2025,1179,2047,404,0,669.96,84,Cash
695,5/4/2025,1148,2012,402,3,3115.95,27,Cash
696,5/4/2025,1019,2075,401,3,2341.92,346,Credit
697,5/4/2025,1169,2016,402,2,775.25,937,Credit
698,5/4/2025,1066,2040,404,2,55.26,420,Cash
699,5/4/2025,1081,2057,403,1,393.28,54,Credit
700,5/4/2025,1019,2025,402,0,559.24,602,Credit
701,5/4/2025,1039,2013,402,3,4676.8,799,Check
702,5/4/2025,1119,2040,404,0,69.08,551,Check
703,5/4/2025,1137,2045,402,3,0,270,Check
704,5/4/2025,1078,2059,403,0,1536.15,707,Cash
705,5/4/2025,1023,2020,403,0,0,224,Credit
706,5/4/2025,1055,2041,402,0,4021.05,124,Debit
707,5/4/2025,1182,2031,403,3,1695.9,399,Check
708,5/4/2025,1131,2006,403,2,475.2,995,Debit
709,5/4/2025,1044,2003,404,3,1155.54,466,Check
710,5/4/2025,1142,2095,402,0,2453.95,625,Check
711,5/4/2025,1118,2013,402,0,1870.72,656,Debit
712,5/4/2025,1003,2007,402,1,1050.1,247,Credit
713,5/4/2025,1050,2051,403,0,117.32,893,Credit
714,5/4/2025,1149,2075,403,0,780.64,653,Cash
715,5/4/2025,1005,2008,402,3,466.13,642,Check
716,5/4/2025,1032,2011,403,0,409.74,413,Credit
717,5/4/2025,1010,2059,401,1,921.69,192,Debit
718,5/4/2025,1146,2055,404,3,0,323,Cash
719,5/4/2025,1007,2048,404,1,1287.47,603,Check
720,5/4/2025,1090,2027,402,2,413.78,524,Credit
721,5/4/2025,1071,2057,402,0,1310.94,710,Debit
722,5/4/2025,1157,2079,402,2,2281.3,265,Credit
723,5/4/2025,1127,2052,404,0,2193.78,930,Check
724,5/4/2025,1022,2035,404,1,1619.98,139,Cash
725,5/4/2025,1107,2025,402,0,279.62,799,Cash
726,5/4/2025,1097,2091,403,3,2717.37,357,Check
727,5/4/2025,1139,2062,403,2,1486.46,822,Debit
728,5/4/2025,1099,2034,402,0,408.51,751,Check
729,5/4/2025,1081,2076,402,0,2418.21,289,Check
730,5/4/2025,1199,2035,401,3,2699.97,471,Debit
731,5/4/2025,1135,2045,402,1,842.78,660,Check
732,5/4/2025,1025,2031,402,2,904.48,89,Check
733,5/4/2025,1136,2094,401,1,0,332,Debit
734,5/4/2025,1147,2049,403,1,3383.42,435,Credit
735,5/4/2025,1045,2030,403,2,407.93,195,Credit
736,5/4/2025,1151,2003,403,1,693.32,159,Debit
737,5/4/2025,1144,2024,404,2,298.25,711,Debit
738,5/4/2025,1044,2062,401,0,1238.72,370,Debit
739,5/4/2025,1014,2029,402,0,13.51,459,Debit
740,5/4/2025,1134,2061,401,2,639.74,622,Debit
741,5/4/2025,1157,2025,402,2,671.09,874,Check
742,5/4/2025,1183,2022,403,0,2684.72,693,Cash
743,5/4/2025,1005,2018,402,0,542.26,162,Cash
744,5/4/2025,1134,2046,401,2,53.49,250,Credit
745,5/4/2025,1180,2084,404,0,281.85,499,Cash
746,5/4/2025,1086,2038,403,1,1667.72,730,Check
747,5/4/2025,1040,2093,404,3,755.94,612,Debit
748,5/4/2025,1166,2040,402,2,27.63,192,Debit
749,5/4/2025,1057,2085,402,3,1452.9,315,Credit
750,5/4/2025,1078,2093,403,1,0,624,Debit
751,5/4/2025,1045,2093,401,3,2267.82,465,Credit
752,5/4/2025,1197,2072,401,1,1513.08,176,Cash
753,5/4/2025,1154,2040,402,0,69.08,255,Check
754,5/4/2025,1127,2018,403,0,0,387,Debit
755,5/4/2025,1060,2044,403,1,934.11,492,Check
756,5/4/2025,1162,2011,403,3,1229.22,305,Debit
757,5/4/2025,1002,2033,402,1,3010.5,558,Credit
758,5/4/2025,1177,2008,403,2,159.82,576,Cash
759,5/4/2025,1027,2092,401,0,482.21,929,Cash
760,5/4/2025,1098,2056,404,1,944.5,469,Debit
761,5/4/2025,1105,2063,404,2,2209.84,798,Credit
762,5/4/2025,1139,2048,401,3,357.63,765,Check
763,5/4/2025,1147,2083,402,1,691.34,7,Debit
764,5/4/2025,1115,2009,401,2,53.05,485,Cash
765,5/4/2025,1005,2040,403,0,103.62,321,Debit
766,5/4/2025,1018,2043,402,3,2620.35,558,Debit
767,5/4/2025,1041,2093,401,0,755.94,109,Check
768,5/4/2025,1086,2076,404,0,0,36,Debit
769,5/4/2025,1110,2083,402,3,768.16,84,Credit
770,5/4/2025,1040,2006,401,2,0,249,Debit
771,5/4/2025,1052,2024,404,2,298.25,678,Cash
772,5/4/2025,1169,2036,403,1,392.36,262,Cash
773,5/4/2025,1024,2006,404,3,0,616,Debit
774,5/4/2025,1039,2006,403,0,198,758,Credit
775,5/4/2025,1109,2011,403,3,1638.96,401,Cash
776,5/4/2025,1051,2012,401,1,1121.74,300,Check
777,5/4/2025,1043,2081,403,0,746.22,281,Cash
778,5/4/2025,1121,2014,403,3,985.2,207,Debit
779,5/4/2025,1120,2062,403,0,2477.44,297,Check
780,5/4/2025,1164,2069,404,1,0,608,Debit
781,5/4/2025,1094,2048,403,1,321.87,502,Cash
782,5/4/2025,1114,2005,403,3,428.78,943,Cash
783,5/4/2025,1119,2033,402,2,1338,872,Check
784,5/4/2025,1144,2007,402,0,1166.78,705,Cash
785,5/4/2025,1021,2085,403,3,0,477,Credit
786,5/4/2025,1193,2075,402,0,1561.28,979,Debit
787,5/4/2025,1099,2066,404,3,0,631,Check
788,5/4/2025,1146,2030,404,2,543.9,377,Check
789,5/4/2025,1020,2050,401,1,168.1,657,Credit
790,5/4/2025,1030,2096,404,1,3024.81,861,Check
791,5/4/2025,1042,2027,402,1,232.75,971,Credit
792,5/4/2025,1010,2054,401,3,900.51,651,Check
793,5/4/2025,1051,2080,402,2,0,567,Credit
794,5/4/2025,1081,2093,401,0,755.94,334,Credit
795,5/4/2025,1099,2071,404,2,984.26,647,Cash
796,5/4/2025,1070,2066,404,0,0,222,Cash
797,5/4/2025,1179,2079,404,0,2851.62,558,Credit
798,5/4/2025,1106,2019,402,0,3735.72,361,Credit
799,5/4/2025,1027,2072,401,2,672.48,391,Check
800,5/4/2025,1137,2044,404,2,830.32,68,Cash
801,5/4/2025,1098,2083,404,3,2304.48,457,Credit
802,5/4/2025,1009,2022,403,3,2684.72,961,Credit
803,5/4/2025,1036,2079,404,0,950.54,64,Credit
804,5/4/2025,1101,2042,402,0,335.22,730,Credit
805,5/4/2025,1190,2060,403,2,0,743,Credit
806,5/4/2025,1005,2043,403,2,2096.28,540,Debit
807,5/4/2025,1071,2062,401,1,557.42,492,Check
808,5/4/2025,1034,2038,404,2,2223.62,494,Credit
809,5/4/2025,1068,2093,404,0,2267.82,718,Debit
810,5/4/2025,1048,2056,402,3,524.72,744,Debit
811,5/4/2025,1189,2062,403,0,1858.08,100,Cash
812,5/4/2025,1131,2020,401,2,0,834,Debit
813,5/4/2025,1181,2064,404,1,264.64,84,Check
814,5/4/2025,1199,2067,401,1,0,368,Check
815,5/4/2025,1049,2025,401,1,503.32,910,Check
816,5/4/2025,1008,2058,401,2,533.4,103,Debit
817,5/4/2025,1180,2025,403,2,894.78,166,Credit
818,5/4/2025,1118,2064,404,0,882.12,592,Cash
819,5/4/2025,1174,2003,402,2,308.14,860,Credit
820,5/4/2025,1125,2076,404,1,725.46,833,Credit
821,5/4/2025,1121,2075,403,2,2498.05,725,Check
822,5/4/2025,1041,2033,401,2,669,212,Check
823,5/4/2025,1007,2049,401,1,845.86,601,Credit
824,5/4/2025,1146,2099,402,1,581.69,579,Credit
825,5/4/2025,1165,2028,402,2,1531.06,119,Cash
826,5/4/2025,1166,2052,401,0,731.26,233,Check
827,5/4/2025,1121,2016,402,0,646.04,945,Cash
828,5/4/2025,1057,2032,403,2,3782.4,899,Cash
829,5/4/2025,1108,2048,403,3,357.63,293,Credit
830,5/4/2025,1064,2027,404,2,413.78,426,Debit
831,5/4/2025,1173,2066,404,0,2580.3,932,Check
832,5/4/2025,1001,2065,403,2,376.27,623,Credit
833,5/4/2025,1076,2087,401,3,796.6,114,Credit
834,5/4/2025,1016,2043,403,2,2795.04,538,Cash
835,5/4/2025,1070,2033,403,1,752.62,988,Debit
836,5/4/2025,1038,2066,402,0,1032.12,218,Check
837,5/4/2025,1153,2051,403,1,316.76,741,Credit
838,5/4/2025,1184,2003,404,2,1848.86,483,Check
839,5/4/2025,1066,2053,404,3,0,241,Cash
840,5/4/2025,1188,2004,402,2,2967.2,38,Check
841,5/4/2025,1185,2091,402,3,3623.16,482,Debit
842,5/4/2025,1171,2045,403,1,280.93,901,Credit
843,5/4/2025,1168,2071,402,2,1968.51,271,Check
844,5/4/2025,1024,2060,402,2,326.7,333,Credit
845,5/4/2025,1185,2071,402,2,984.26,235,Debit
846,5/4/2025,1167,2011,402,2,327.79,587,Cash
847,5/4/2025,1057,2095,403,3,2453.95,445,Credit
848,5/4/2025,1084,2047,403,2,803.95,492,Check
849,5/4/2025,1118,2015,404,0,4049.82,983,Check
850,5/4/2025,1162,2074,401,3,659.5,976,Cash
851,5/4/2025,1049,2064,401,3,882.12,330,Credit
852,5/4/2025,1135,2038,404,0,926.51,865,Credit
853,5/4/2025,1038,2017,402,2,741.92,20,Check
854,5/4/2025,1104,2072,404,1,1134.81,499,Credit
855,5/4/2025,1080,2091,402,0,2717.37,332,Check
856,5/4/2025,1124,2042,402,2,0,175,Credit
857,5/4/2025,1162,2007,401,3,583.39,303,Check
858,5/4/2025,1070,2026,402,1,190.4,740,Debit
859,5/4/2025,1125,2097,401,1,3031.56,605,Debit
860,5/4/2025,1157,2055,404,3,53.94,512,Debit
861,5/4/2025,1109,2061,404,0,799.68,477,Check
862,5/4/2025,1009,2068,402,2,0,294,Credit
863,5/4/2025,1003,2041,402,0,2412.63,191,Credit
864,5/4/2025,1173,2000,402,1,872.38,280,Check
865,5/4/2025,1177,2044,403,1,373.64,707,Debit
866,5/4/2025,1026,2049,403,1,3383.42,896,Cash
867,5/4/2025,1016,2005,403,2,686.05,849,Cash
868,5/4/2025,1116,2093,403,3,755.94,760,Debit
869,5/4/2025,1175,2017,403,3,463.7,124,Cash
870,5/4/2025,1091,2096,402,1,1209.92,784,Debit
871,5/4/2025,1103,2002,402,1,779.4,670,Debit
872,5/4/2025,1186,2016,402,0,646.04,483,Check
873,5/4/2025,1150,2064,402,0,294.04,432,Credit
874,5/4/2025,1093,2091,401,3,2717.37,414,Cash
875,5/4/2025,1163,2032,401,0,0,832,Debit
876,5/4/2025,1169,2013,401,0,935.36,335,Credit
877,5/4/2025,1176,2014,404,3,1231.5,548,Debit
878,5/4/2025,1097,2015,403,3,2699.88,814,Cash
879,5/4/2025,1179,2019,402,0,1867.86,797,Check
880,5/4/2025,1077,2053,401,2,976.24,214,Check
881,5/4/2025,1159,2077,402,3,561.83,704,Credit
882,5/4/2025,1026,2065,401,2,1881.36,219,Debit
883,5/4/2025,1029,2013,404,1,0,291,Debit
884,5/4/2025,1155,2025,403,1,503.32,347,Credit
885,5/4/2025,1091,2090,404,2,171.94,86,Credit
886,5/4/2025,1041,2005,404,1,385.9,42,Cash
887,5/4/2025,1176,2061,403,1,359.86,23,Debit
888,5/4/2025,1000,2001,401,0,1649.4,784,Cash
889,5/4/2025,1146,2085,404,1,653.81,638,Check
890,5/4/2025,1023,2099,401,0,1292.64,642,Debit
891,5/4/2025,1065,2082,402,3,266.6,173,Check
892,5/4/2025,1075,2033,404,0,2508.75,404,Debit
893,5/4/2025,1025,2022,401,2,1073.89,353,Cash
894,5/4/2025,1092,2086,403,3,894.1,569,Credit
895,5/4/2025,1189,2014,401,0,0,747,Credit
896,5/4/2025,1002,2017,402,2,0,922,Cash
897,5/4/2025,1091,2056,403,0,1049.44,938,Cash
898,5/4/2025,1095,2043,402,0,0,301,Cash
899,5/4/2025,1102,2051,404,2,93.86,202,Debit
900,5/4/2025,1098,2088,404,3,0,383,Check
901,5/4/2025,1166,2021,401,1,0,574,Credit
902,5/4/2025,1178,2092,401,1,867.98,829,Credit
903,5/4/2025,1026,2053,404,3,1830.45,162,Cash
904,5/4/2025,1046,2078,404,2,454.43,317,Cash
905,5/4/2025,1156,2003,402,3,1925.9,856,Cash
906,5/4/2025,1124,2014,404,3,0,636,Check
907,5/4/2025,1011,2008,403,2,106.54,673,Cash
908,5/4/2025,1003,2090,402,2,57.31,482,Credit
909,5/4/2025,1132,2066,401,3,1548.18,873,Cash
910,5/4/2025,1169,2093,402,3,755.94,158,Cash
911,5/4/2025,1088,2084,404,1,0,69,Cash
912,5/4/2025,1142,2078,401,0,568.04,849,Debit
913,5/4/2025,1164,2020,404,3,1879.15,424,Cash
914,5/4/2025,1042,2009,404,2,53.05,225,Check
915,5/4/2025,1061,2042,403,0,167.61,727,Credit
916,5/4/2025,1129,2028,404,3,2551.76,882,Cash
917,5/4/2025,1060,2010,404,3,544.88,538,Credit
918,5/4/2025,1146,2057,401,3,436.98,465,Cash
919,5/4/2025,1114,2040,401,3,34.54,395,Debit
920,5/4/2025,1190,2083,401,0,2304.48,735,Debit
921,5/4/2025,1103,2052,401,0,2193.78,488,Cash
922,5/4/2025,1023,2077,403,1,505.65,292,Check
923,5/4/2025,1167,2085,404,2,387.44,783,Cash
924,5/4/2025,1093,2006,402,3,594,187,Debit
925,5/4/2025,1084,2071,404,2,492.13,355,Debit
926,5/4/2025,1183,2057,401,0,873.96,888,Cash
927,5/4/2025,1194,2084,402,0,563.7,673,Debit
928,5/4/2025,1087,2045,403,2,499.42,853,Credit
929,5/4/2025,1179,2013,401,1,1683.65,175,Cash
930,5/4/2025,1126,2017,404,0,927.4,33,Check
931,5/4/2025,1065,2078,402,1,127.81,230,Check
932,5/4/2025,1030,2050,402,3,186.78,702,Check
933,5/4/2025,1005,2024,403,0,621.35,556,Cash
934,5/4/2025,1193,2053,401,0,1830.45,249,Credit
935,5/4/2025,1197,2057,404,1,1179.85,11,Check
936,5/4/2025,1127,2000,401,3,969.31,830,Credit
937,5/4/2025,1149,2061,402,1,359.86,534,Check
938,5/4/2025,1187,2016,401,3,2584.16,202,Debit
939,5/4/2025,1168,2076,403,3,2418.21,992,Credit
940,5/4/2025,1107,2077,402,2,898.93,394,Cash
941,5/4/2025,1101,2043,403,3,3493.8,719,Check
942,5/4/2025,1034,2017,404,2,0,239,Check
943,5/4/2025,1179,2070,403,1,61.52,606,Debit
944,5/4/2025,1051,2026,403,2,338.5,568,Credit
945,5/4/2025,1172,2016,402,2,516.83,986,Credit
946,5/4/2025,1181,2014,403,3,246.3,509,Debit
947,5/4/2025,1149,2073,404,2,799.09,556,Debit
948,5/4/2025,1108,2001,401,0,412.35,733,Cash
949,5/4/2025,1097,2018,401,0,1084.52,886,Cash
950,5/4/2025,1051,2034,402,2,217.87,654,Credit
951,5/4/2025,1174,2032,402,0,4728,647,Check
952,5/4/2025,1176,2037,402,0,720.28,735,Check
953,5/4/2025,1091,2057,401,1,786.56,29,Cash
954,5/4/2025,1190,2082,404,1,239.94,358,Debit
955,5/4/2025,1130,2089,403,0,413.52,534,Cash
956,5/4/2025,1097,2049,404,2,0,474,Credit
957,5/4/2025,1141,2006,401,2,0,477,Credit
958,5/4/2025,1051,2079,404,1,1710.97,292,Credit
959,5/4/2025,1162,2090,403,1,257.9,331,Credit
960,5/4/2025,1198,2092,402,2,771.54,626,Debit
961,5/4/2025,1114,2022,401,1,3020.31,933,Debit
962,5/4/2025,1044,2094,401,3,493.35,489,Check
963,5/4/2025,1010,2054,403,2,720.41,843,Check
964,5/4/2025,1033,2020,403,0,751.66,855,Debit
965,5/4/2025,1084,2059,402,0,0,843,Credit
966,5/4/2025,1039,2041,401,2,0,625,Credit
